organisation,family,source_code,description,uom,quantity,unit_price,manufacturer,mfr_part_no,stock_on_hand,last_issue_date,truth_identity
BPCL,hex_bolt,BPCL-001702,BLT HEX HD M8X16MM  CLASS 10.9  DIN933  PLAIN,BOX-100,5.0,934.24,,,4.0,2023-04-30,HE00316
BPCL,hex_bolt,BPCL-001703,BLT HEX HD M8X16MM  GR 10.9  DIN 933,EA,25.0,5.69,TRD,HB8-16-109-DIN933-PLAIN,400.0,2022-12-06,HE00316
BPCL,hex_bolt,BPCL-001704,BLT HEX HD M20X40MM  IS1364  ZINC PLATED,EA,1.0,12.86,ANV,HB20-40-88-IS1364-ZINCPLATED,150.0,2026-01-18,HE00320
BPCL,hex_bolt,BPCL-001705,BLT HEX HD M20X40MM  8.8  IS 1364,EA,10.0,14.35,ANV,HB20-40-88-IS1364-ZINCPLATED,0.0,,HE00320
BPCL,hex_bolt,BPCL-001706,BLT HEX HD M8X25MM  CLASS 8.8  HD-GALV,BOX-100,25.0,808.5,MRD,HB8-25-88-ISO4017-HOTDIPGALVANISED,0.8,2025-12-01,HE00321
BPCL,hex_bolt,BPCL-001707,BLT HEX HD M8X25MM  GR 8.8  ISO 4017  HOT DIP GALVANISED,BOX-50,10.0,301.61,,,12.0,2026-02-10,HE00321
BPCL,hex_bolt,BPCL-001708,BLT HEX HD M16X40MM  A2-70  DIN931,BOX-100,10.0,2148.29,,,0.0,,HE00323
BPCL,hex_bolt,BPCL-001709,BLT HEX HD M8X25MM  A2-70  ISO 4014  BLACK,EA,25.0,16.39,,,0.0,,HE00324
BPCL,hex_bolt,BPCL-001710,BLT HEX HD M10X30MM  12.9  IS 1364,BOX-50,25.0,395.42,,,16.0,2021-10-06,HE00325
BPCL,hex_bolt,BPCL-001711,BLT HEX HD M24X50MM  A4-70  ISO4014  UNCOATED FIN,EA,1.0,30.43,ANV,HB24-50-A470-ISO4014-PLAIN,400.0,2022-08-08,HE00326
BPCL,hex_bolt,BPCL-001712,BLT HEX HD M10X40MM  DIN 931,BOX-100,1.0,1977.9,,,0.8,2025-09-27,HE00327
BPCL,hex_bolt,BPCL-001713,BLT HEX HD M6X25MM  GRADE 10.9  DIN933,BOX-100,5.0,594.97,,,0.0,,HE00329
BPCL,hex_bolt,BPCL-001714,BLT HEX HD M6X25MM  GRADE 10.9  DIN933  ELECTRO GALVANISED,BOX-100,1.0,819.09,QRY,HB6-25-109-DIN933-ZINCPLATED,3.0,2026-03-06,HE00329
BPCL,hex_bolt,BPCL-001715,BLT HEX HD M6X25MM  CLASS 10.9  DIN 933  ELECTRO GALVANISED,C,1.0,796.7,,,0.0,,HE00329
BPCL,hex_bolt,BPCL-001716,BLT HEX HD M6X25MM  GRADE 10.9  DIN-933-B,EA,10.0,5.65,QRY,HB6-25-109-DIN933-ZINCPLATED,0.0,,HE00329
BPCL,hex_bolt,BPCL-001717,BLT HEX HD M8X40MM  GR 8.8  ISO 4014  ZP,BOX-50,1.0,495.54,MRD,HB8-40-88-ISO4014-ZINCPLATED,12.0,2025-10-28,HE00330
BPCL,hex_bolt,BPCL-001718,BLT HEX HD M8X50MM  GRADE 12.9  ISO 4017,BOX-100,1.0,779.05,,,0.0,,HE00333
BPCL,hex_bolt,BPCL-001719,BLT HEX HD M8X50MM  GRADE 12.9  ISO 4017  HOT DIP GALVANISED,EA,1.0,8.37,QRY,HB8-50-129-ISO4017-HOTDIPGALVANISED,80.0,2026-02-26,HE00333
BPCL,hex_bolt,BPCL-001720,BLT HEX HD M20X70MM  GRADE 10.9  DIN 933,EA,1.0,15.8,,,300.0,2025-10-18,HE00335
BPCL,hex_bolt,BPCL-001721,BLT HEX HD M20X100MM  GRADE 8.8  ISO 4014  HOT DIP GALVANISED,EA,1.0,17.72,,,0.0,,HE00337
BPCL,hex_bolt,BPCL-001722,BLT HEX HD M20X80MM  A2 70  IS:1364  ZINC PLATED,EA,1.0,18.14,,,80.0,2025-11-11,HE00340
BPCL,hex_bolt,BPCL-001723,BLT HEX HD M20X80MM  A2 70  IS:1364,DOZ,1.0,368.23,MRD,HB20-80-A270-IS1364-ZINCPLATED,3.33,2026-02-24,HE00340
BPCL,hex_bolt,BPCL-001724,BLT HEX HD M20X80MM  IS1364  ELECTRO GALVANISED,EA,25.0,18.76,MRD,HB20-80-A270-IS1364-ZINCPLATED,400.0,2022-08-17,HE00340
BPCL,hex_bolt,BPCL-001725,BLT HEX HD M20X80MM  A2 70  IS:1364  ELECTRO GALVANISED,BOX-100,1.0,2139.08,,,4.0,2023-04-16,HE00340
BPCL,hex_bolt,BPCL-001726,BLT HEX HD M20X40MM  A4GRADE70  DIN 933  HDG,BOX-100,25.0,2392.75,TRD,HB20-40-A470-DIN933-HOTDIPGALVANISED,0.0,,HE00342
BPCL,hex_bolt,BPCL-001727,BLT HEX HD M16X90MM  CLASS 8.8  AS PER ISO 4014  PICKLED AND PASSIVATED,BOX-100,10.0,1292.01,TRD,HB16-90-88-ISO4014-PASSIVATED,35.0,2023-01-12,HE00343
BPCL,hex_bolt,BPCL-001728,BLT HEX HD M16X90MM  8.8  ISO 4014,EA,1.0,21.46,,,600.0,2025-12-18,HE00343
BPCL,hex_bolt,BPCL-001729,BLT HEX HD M16X90MM  CLASS 8.8  ISO4014  PASSIVATED,EA,5.0,13.47,TRD,HB16-90-88-ISO4014-PASSIVATED,150.0,2025-09-20,HE00343
BPCL,hex_bolt,BPCL-001730,BLT HEX HD M8X90MM  8.8  ISO4014  BLACK,EA,1.0,14.43,QRY,HB8-90-88-ISO4014-PLAIN,0.0,,HE00345
BPCL,hex_bolt,BPCL-001731,BLT HEX HD M10X80MM  CLASS 10.9  DIN 931  HOT DIP GALVANISED,EA,1.0,9.65,ANV,HB10-80-109-DIN931-HOTDIPGALVANISED,0.0,,HE00346
BPCL,hex_bolt,BPCL-001732,BLT HEX HD M16X100MM  DIN933  ELECTRO GALVANISED,EA,5.0,19.13,,,600.0,2026-01-30,HE00347
BPCL,hex_bolt,BPCL-001733,BLT HEX HD M20X80MM  8.8  DIN931  HOT DIP GALVANISED,EA,5.0,21.61,QRY,HB20-80-88-DIN931-HOTDIPGALVANISED,300.0,2025-12-11,HE00348
BPCL,hex_bolt,BPCL-001734,BLT HEX HD M20X80MM  GRADE 8.8  DIN 931,BOX-50,10.0,653.39,,,0.0,,HE00348
BPCL,hex_bolt,BPCL-001735,BLT HEX HD M20X80MM  8.8  DIN-931-B  GALVANISED,EA,1.0,14.53,,,40.0,2025-10-19,HE00348
BPCL,hex_bolt,BPCL-001736,BLT HEX HD M12X120MM  8.8  DIN-931-B,C,1.0,1686.8,,,12.0,2023-05-23,HE00349
BPCL,hex_bolt,BPCL-001737,BLT HEX HD M6X80MM  A2 70  DIN-931-B  HOT DIP GALVANISED,C,5.0,1407.02,TRD,HB6-80-A270-DIN931-HOTDIPGALVANISED,6.0,2025-11-13,HE00350
BPCL,hex_bolt,BPCL-001738,BLT HEX HD M24X90MM  AISI 316 A4-70  IS1364  PICKLED AND PASSIVATED,C,25.0,2854.86,MRD,HB24-90-A470-IS1364-PASSIVATED,8.0,2021-12-27,HE00353
BPCL,hex_bolt,BPCL-001739,BLT HEX HD M6X45MM  8.8  DIN933  GALV-HOT,EA,1.0,10.56,,,0.0,,HE00357
BPCL,hex_bolt,BPCL-001740,BLT HEX HD M6X45MM  CLASS 8.8  HOT DIP GALVANISED,EA,1.0,9.88,,,1200.0,2023-03-23,HE00357
BPCL,hex_bolt,BPCL-001741,BLT HEX HD M6X45MM  8.8  HOT DIP GALVANISED,BOX-50,5.0,437.09,,,1.6,2025-10-12,HE00357
BPCL,hex_bolt,BPCL-001742,BLT HEX HD M16X35MM  GRADE 12.9  ISO4017  HOT DIP GALVANISED,C,1.0,1044.6,,,4.0,2023-02-14,HE00360
BPCL,hex_bolt,BPCL-001743,BLT HEX HD M20X70MM  GRADE 10.9  ISO-4017-M  BLACK,EA,1.0,19.3,,,400.0,2022-02-09,HE00362
BPCL,hex_bolt,BPCL-001744,BLT HEX HD M8X100MM  A2GRADE70,C,1.0,1458.31,KSL,HB8-100-A270-DIN931-PLAIN,0.0,,HE00363
BPCL,hex_bolt,BPCL-001745,BLT HEX HD M8X100MM  STAINLESS A2-70  DIN 931  BLACK,C,10.0,1436.42,,,0.0,,HE00363
BPCL,hex_bolt,BPCL-001746,BLT HEX HD M8X90MM  GRADE 12.9,BOX-100,10.0,1167.55,ANV,HB8-90-129-DIN931-PLAIN,3.0,2026-02-18,HE00364
BPCL,hex_bolt,BPCL-001747,BLT HEX HD M8X20MM  A2 70  IS 1364  ZINC PLATED,EA,10.0,14.64,MRD,HB8-20-A270-IS1364-ZINCPLATED,600.0,2025-10-13,HE00365
BPCL,hex_bolt,BPCL-001748,BLT HEX HD M20X50MM  GR 8.8  DIN931  PASSIVATED,EA,5.0,20.97,KSL,HB20-50-88-DIN931-PASSIVATED,3500.0,2021-11-27,HE00367
BPCL,hex_bolt,BPCL-001749,BLT HEX HD M20X50MM  GR 8.8  DIN 931  PICKLED AND PASSIVATED,EA,25.0,13.46,KSL,HB20-50-88-DIN931-PASSIVATED,0.0,,HE00367
BPCL,hex_bolt,BPCL-001750,BLT HEX HD M20X120MM  GRADE 8.8  DIN931  PICKLED AND PASSIVATED,C,1.0,2395.38,KSL,HB20-120-88-DIN931-PASSIVATED,0.0,,HE00369
BPCL,hex_bolt,BPCL-001751,BLT HEX HD M20X40MM  GRADE 8.8  ZP,EA,25.0,16.35,,,1200.0,2021-10-16,HE00370
BPCL,hex_bolt,BPCL-001752,BLT HEX HD M10X30MM  AISI 316 A4-70  DIN-931-B  ZP,EA,1.0,21.37,,,0.0,,HE00371
BPCL,hex_bolt,BPCL-001753,BLT HEX HD M10X30MM  AISI 316 A4-70  DIN931  ELECTRO GALVANISED,EA,1.0,15.64,QRY,HB10-30-A470-DIN931-ZINCPLATED,40.0,2026-01-24,HE00371
BPCL,hex_bolt,BPCL-001754,BLT HEX HD M8X30MM  AS PER ISO 4014  HOT DIP GALVANISED,EA,10.0,6.54,QRY,HB8-30-129-ISO4014-HOTDIPGALVANISED,40.0,2026-02-11,HE00372
BPCL,hex_bolt,BPCL-001755,BLT HEX HD M8X30MM  A2 70  ISO 4017  ELECTRO GALVANISED,EA,25.0,13.5,ANV,HB8-30-A270-ISO4017-ZINCPLATED,40.0,2026-01-05,HE00374
BPCL,hex_bolt,BPCL-001756,BLT HEX HD M8X30MM  A2-70  ISO4017  ZINC PLATED,EA,5.0,17.53,,,0.0,,HE00374
BPCL,hex_bolt,BPCL-001757,BLT HEX HD M20X70MM  GRADE 10.9  DIN 931  SELF COLOUR,BOX-50,1.0,878.57,,,12.0,2025-09-08,HE00376
BPCL,hex_bolt,BPCL-001758,BLT HEX HD M20X70MM  10.9  DIN931,EA,1.0,15.94,,,0.0,,HE00376
BPCL,hex_bolt,BPCL-001759,BLT HEX HD M24X60MM  GR 10.9,DOZ,25.0,181.54,KSL,HB24-60-109-ISO4017-PASSIVATED,0.0,,HE00378
BPCL,hex_bolt,BPCL-001760,BLT HEX HD M16X45MM  IS1364,BOX-50,25.0,696.49,,,0.0,,HE00379
BPCL,hex_bolt,BPCL-001761,BLT HEX HD M12X30MM  CLASS 8.8  DIN933  PICKLED AND PASSIVATED,BOX-50,1.0,429.33,TRD,HB12-30-88-DIN933-PASSIVATED,3.0,2025-12-05,HE00380
BPCL,hex_bolt,BPCL-001762,BLT HEX HD M12X30MM  CLASS 8.8  DIN 933  PASSIVATED,EA,25.0,13.17,,,0.0,,HE00380
BPCL,hex_bolt,BPCL-001763,BLT HEX HD M12X30MM  8.8,EA,1.0,11.86,,,0.0,,HE00380
BPCL,hex_bolt,BPCL-001764,BLT HEX HD M6X50MM  12.9  DIN933  HOT DIP GALVANISED,BOX-100,1.0,752.02,,,0.8,2025-08-22,HE00381
BPCL,hex_bolt,BPCL-001765,BLT HEX HD M12X35MM  12.9  IS1364  BLACK,EA,25.0,8.78,KSL,HB12-35-129-IS1364-PLAIN,300.0,2025-08-17,HE00382
BPCL,hex_bolt,BPCL-001766,BLT HEX HD M6X20MM  CLASS 8.8  ISO4014  ZP,EA,25.0,8.44,ANV,HB6-20-88-ISO4014-ZINCPLATED,300.0,2025-11-26,HE00383
BPCL,hex_bolt,BPCL-001767,BLT HEX HD M24X50MM  DIN 933  ZINC PLATED,EA,1.0,17.17,MRD,HB24-50-88-DIN933-ZINCPLATED,40.0,2026-01-09,HE00384
BPCL,hex_bolt,BPCL-001768,BLT HEX HD M20X100MM  8.8  DIN-933-B  HDG,BOX-50,1.0,870.41,KSL,HB20-100-88-DIN933-HOTDIPGALVANISED,0.0,,HE00385
BPCL,hex_bolt,BPCL-001769,BLT HEX HD M8X35MM  A2-70  ISO4017  PLAIN,BOX-100,1.0,1456.1,TRD,HB8-35-A270-ISO4017-PLAIN,0.0,,HE00386
BPCL,hex_bolt,BPCL-001770,BLT HEX HD M10X70MM  GRADE 8.8  AS PER ISO 4014,BOX-50,1.0,596.9,TRD,HB10-70-88-ISO4014-PLAIN,0.0,,HE00388
BPCL,hex_bolt,BPCL-001771,BLT HEX HD M10X70MM  CLASS 8.8  ISO4014  PLAIN,C,1.0,1442.24,TRD,HB10-70-88-ISO4014-PLAIN,0.0,,HE00388
BPCL,hex_bolt,BPCL-001772,BLT HEX HD M6X80MM  GR 10.9  DIN931  PLAIN,BOX-50,5.0,427.06,,,0.0,,HE00389
BPCL,hex_bolt,BPCL-001773,BLT HEX HD M6X80MM  CLASS 10.9,BOX-100,1.0,1204.11,,,1.5,2025-08-14,HE00389
BPCL,hex_bolt,BPCL-001774,BLT HEX HD M8X50MM  AISI 304 A2-70  IS1364  ZINC PLATED,EA,1.0,17.41,,,400.0,2023-03-14,HE00392
BPCL,hex_bolt,BPCL-001775,BLT HEX HD M8X50MM  SS304 A2-70  IS 1364  ELECTRO GALVANISED,EA,25.0,16.24,TRD,HB8-50-A270-IS1364-ZINCPLATED,300.0,2026-03-21,HE00392
BPCL,hex_bolt,BPCL-001776,BLT HEX HD M6X100MM  8.8 CL  DIN 931  ZP,EA,25.0,12.11,ANV,HB6-100-88-DIN931-ZINCPLATED,300.0,2026-01-22,HE00393
BPCL,hex_bolt,BPCL-001777,BLT HEX HD M12X120MM  A4-70  ISO 4017  ZINC PLATED,BOX-50,1.0,1200.8,MRD,HB12-120-A470-ISO4017-ZINCPLATED,3.0,2026-03-20,HE00394
BPCL,hex_bolt,BPCL-001778,BLT HEX HD M20X100MM  GRADE 10.9  ISO4017,EA,1.0,22.83,TRD,HB20-100-109-ISO4017-PASSIVATED,2000.0,2023-06-08,HE00395
BPCL,hex_bolt,BPCL-001779,BLT HEX HD M20X100MM  GR 10.9  ISO 4017,BOX-100,1.0,1719.13,,,3.0,2025-12-04,HE00395
BPCL,hex_bolt,BPCL-001780,BLT HEX HD M20X100MM  10.9  ISO4017  PICKLED AND PASSIVATED,EA,10.0,15.46,,,0.0,,HE00395
BPCL,hex_bolt,BPCL-001781,BLT HEX HD M10X80MM  GRADE 8.8  ISO 4017,BOX-100,1.0,1214.89,KSL,HB10-80-88-ISO4017-ZINCPLATED,6.0,2026-01-28,HE00396
BPCL,hex_bolt,BPCL-001782,BLT HEX HD M16X80MM  SS304 A2-70,EA,25.0,17.03,,,0.0,,HE00398
BPCL,hex_bolt,BPCL-001783,BLT HEX HD M12X25MM  10.9  DIN-933-B,EA,10.0,13.66,MRD,HB12-25-109-DIN933-HOTDIPGALVANISED,800.0,2021-11-22,HE00400
BPCL,hex_bolt,BPCL-001784,BLT HEX HD M10X50MM  STAINLESS A2-70  ISO4014  HOT DIP GALVANISED,EA,1.0,21.05,ANV,HB10-50-A270-ISO4014-HOTDIPGALVANISED,400.0,2021-07-17,HE00402
BPCL,hex_bolt,BPCL-001785,BLT HEX HD M16X80MM  STAINLESS A2-70  DIN931  ZINC PLATED,BOX-50,1.0,961.56,TRD,HB16-80-A270-DIN931-ZINCPLATED,1.6,2025-09-19,HE00404
BPCL,hex_bolt,BPCL-001786,BLT HEX HD M16X80MM  DIN 931  ZINC PLATED,EA,5.0,27.92,TRD,HB16-80-A270-DIN931-ZINCPLATED,150.0,2025-12-03,HE00404
BPCL,hex_bolt,BPCL-001787,BLT HEX HD M16X80MM  SS304 A2-70,EA,1.0,17.33,,,2000.0,2022-04-03,HE00404
BPCL,hex_bolt,BPCL-001788,BLT HEX HD M6X50MM  12.9  ISO 4014  PLAIN,EA,10.0,8.64,KSL,HB6-50-129-ISO4014-PLAIN,0.0,,HE00406
BPCL,hex_bolt,BPCL-001789,BLT HEX HD M8X30MM  10.9  IS1364  GALVANISED,EA,25.0,6.12,TRD,HB8-30-109-IS1364-HOTDIPGALVANISED,0.0,,HE00407
BPCL,hex_bolt,BPCL-001790,BLT HEX HD M8X100MM  SS-A4/70  DIN 933  ZINC PLATED,C,1.0,2383.5,,,0.0,,HE00408
BPCL,hex_bolt,BPCL-001791,BLT HEX HD M20X120MM  8.8  DIN-933-B,C,5.0,2077.76,MRD,HB20-120-88-DIN933-PASSIVATED,0.4,2025-10-20,HE00410
BPCL,hex_bolt,BPCL-001792,BLT HEX HD M20X120MM  GR 8.8  DIN933,EA,25.0,26.26,,,80.0,2025-09-26,HE00410
BPCL,hex_bolt,BPCL-001793,BLT HEX HD M12X50MM  GR 12.9  STD ISO4014A  ELECTRO GALVANISED,C,1.0,1165.8,QRY,HB12-50-129-ISO4014-ZINCPLATED,35.0,2023-01-24,HE00412
BPCL,hex_bolt,BPCL-001794,BLT HEX HD M12X50MM  GR 12.9  ISO4014  ELECTRO GALVANISED,EA,1.0,10.2,QRY,HB12-50-129-ISO4014-ZINCPLATED,600.0,2026-01-04,HE00412
BPCL,hex_bolt,BPCL-001795,BLT HEX HD M12X50MM  12.9  AS PER ISO 4014  ZP,DOZ,10.0,101.72,,,12.5,2026-03-02,HE00412
BPCL,hex_bolt,BPCL-001796,BLT HEX HD M6X70MM  GR 10.9,EA,1.0,7.21,,,400.0,2022-10-09,HE00413
BPCL,hex_bolt,BPCL-001797,BLT HEX HD M6X90MM  A2 70  ISO4017  SELF COLOUR,EA,10.0,16.91,,,300.0,2025-09-13,HE00415
BPCL,hex_bolt,BPCL-001798,BLT HEX HD M6X90MM  A2 70  ISO4017  SELF COLOUR,BOX-100,1.0,1923.9,QRY,HB6-90-A270-ISO4017-PLAIN,6.0,2026-02-27,HE00415
BPCL,hex_bolt,BPCL-001799,BLT HEX HD M10X30MM  10.9  DIN 931  PASSIVATED,EA,10.0,7.61,,,0.0,,HE00417
BPCL,hex_bolt,BPCL-001800,BLT HEX HD M16X50MM  GR 10.9  IS:1364  PICKLED AND PASSIVATED,EA,1.0,13.29,,,150.0,2025-10-01,HE00419
BPCL,hex_bolt,BPCL-001801,BLT HEX HD M6X45MM  GR 12.9  IS 1364  HOT DIP GALVANISED,DOZ,25.0,106.93,ANV,HB6-45-129-IS1364-HOTDIPGALVANISED,3.33,2025-08-12,HE00422
BPCL,hex_bolt,BPCL-001802,BLT HEX HD M10X80MM  GR 12.9  DIN931  ZINC PLATED,BOX-100,10.0,1581.71,KSL,HB10-80-129-DIN931-ZINCPLATED,12.0,2022-11-15,HE00425
BPCL,hex_bolt,BPCL-001803,BLT HEX HD M8X50MM  SS304 A2-70  DIN931  PICKLED AND PASSIVATED,EA,10.0,15.63,TRD,HB8-50-A270-DIN931-PASSIVATED,150.0,2026-01-26,HE00426
BPCL,hex_bolt,BPCL-001804,BLT HEX HD M10X60MM  GR 12.9  IS1364  PICKLED AND PASSIVATED,BOX-100,5.0,1273.96,TRD,HB10-60-129-IS1364-PASSIVATED,0.0,,HE00427
BPCL,hex_bolt,BPCL-001805,BLT HEX HD M6X60MM  GRADE 8.8  DIN 933,BOX-50,10.0,482.78,,,0.8,2025-09-23,HE00429
BPCL,hex_bolt,BPCL-001806,BLT HEX HD M12X80MM  8.8  ISO4017,BOX-50,1.0,556.49,,,70.0,2022-05-22,HE00431
BPCL,hex_bolt,BPCL-001807,BLT HEX HD M10X70MM  SS316 A4-70  DIN 931  ZINC PLATED,BOX-50,25.0,1094.68,QRY,HB10-70-A470-DIN931-ZINCPLATED,12.0,2026-01-29,HE00433
BPCL,hex_bolt,BPCL-001808,BLT HEX HD M8X40MM  8.8  IS1364,BOX-50,1.0,454.88,MRD,HB8-40-88-IS1364-HOTDIPGALVANISED,0.0,,HE00435
BPCL,hex_bolt,BPCL-001809,BLT HEX HD M12X80MM  PC12.9  ISO4014  PASSIVATED,DOZ,25.0,158.37,MRD,HB12-80-129-ISO4014-PASSIVATED,50.0,2025-09-22,HE00437
BPCL,hex_bolt,BPCL-001810,BLT HEX HD M12X80MM  GR 12.9  ISO 4014,BOX-100,1.0,1069.49,MRD,HB12-80-129-ISO4014-PASSIVATED,3.0,2025-11-12,HE00437
BPCL,hex_bolt,BPCL-001811,BLT HEX HD M6X25MM  ISO 4017  PICKLED AND PASSIVATED,BOX-100,1.0,558.43,QRY,HB6-25-129-ISO4017-PASSIVATED,1.5,2025-12-25,HE00438
BPCL,hex_bolt,BPCL-001812,BLT HEX HD M6X25MM  PC12.9  ISO4017  PICKLED AND PASSIVATED,C,1.0,523.97,,,0.0,,HE00438
BPCL,hex_bolt,BPCL-001813,BLT HEX HD M12X70MM  10.9  ISO4014  PASSIVATED,BOX-50,5.0,798.26,,,0.0,,HE00440
BPCL,hex_bolt,BPCL-001814,BLT HEX HD M12X70MM  GR 10.9  ISO4014,BOX-100,5.0,1150.24,,,4.0,2023-07-06,HE00440
BPCL,hex_bolt,BPCL-001815,BLT HEX HD M20X100MM  AISI 304 A2-70  DIN931,EA,1.0,18.46,TRD,HB20-100-A270-DIN931-HOTDIPGALVANISED,3500.0,2022-10-25,HE00442
BPCL,hex_bolt,BPCL-001816,BLT HEX HD M6X20MM  GRADE 12.9  ZN-PLT,EA,1.0,5.77,ANV,HB6-20-129-ISO4017-ZINCPLATED,0.0,,HE00443
BPCL,hex_bolt,BPCL-001817,BLT HEX HD M12X60MM  GR 8.8  ZINC PLATED,EA,10.0,15.65,ANV,HB12-60-88-ISO4014-ZINCPLATED,300.0,2026-01-17,HE00444
BPCL,hex_bolt,BPCL-001818,BLT HEX HD M6X30MM  AISI 316 A4-70  AS PER ISO 4014  SELF COLOUR,DOZ,25.0,209.02,ANV,HB6-30-A470-ISO4014-PLAIN,291.67,2021-06-15,HE00446
BPCL,hex_bolt,BPCL-001819,BLT HEX HD M6X100MM  12.9  IS1364  PASSIVATED,EA,10.0,8.15,ANV,HB6-100-129-IS1364-PASSIVATED,80.0,2025-10-20,HE00448
BPCL,hex_bolt,BPCL-001820,BLT HEX HD M6X100MM  GR 12.9  IS1364  PASSIVATED,C,1.0,1145.32,,,35.0,2021-09-02,HE00448
BPCL,hex_bolt,BPCL-001821,BLT HEX HD M6X30MM  CLASS 8.8  IS:1364  PLAIN,EA,1.0,5.65,TRD,HB6-30-88-IS1364-PLAIN,0.0,,HE00449
BPCL,hex_bolt,BPCL-001822,BLT HEX HD M10X45MM  GR 12.9  PICKLED AND PASSIVATED,EA,25.0,12.28,ANV,HB10-45-129-IS1364-PASSIVATED,0.0,,HE00451
BPCL,hex_bolt,BPCL-001823,BLT HEX HD M6X30MM  A4 70  IS1364  SELF COLOUR,EA,25.0,11.47,KSL,HB6-30-A470-IS1364-PLAIN,0.0,,HE00452
BPCL,hex_bolt,BPCL-001824,BLT HEX HD M8X45MM  12.9  DIN-931-B  PLAIN,C,1.0,987.14,,,0.0,,HE00453
BPCL,hex_bolt,BPCL-001825,BLT HEX HD M8X45MM  GRADE 12.9  DIN931  BLACK,EA,1.0,7.06,ANV,HB8-45-129-DIN931-PLAIN,150.0,2025-10-08,HE00453
BPCL,hex_bolt,BPCL-001826,BLT HEX HD M10X50MM  A4 70  ISO 4014,BOX-100,25.0,1344.64,,,0.0,,HE00454
BPCL,hex_bolt,BPCL-001827,BLT HEX HD M10X50MM  A4GRADE70  ISO 4014  ZP,BOX-50,1.0,839.06,TRD,HB10-50-A470-ISO4014-ZINCPLATED,6.0,2025-11-09,HE00454
BPCL,hex_bolt,BPCL-001828,BLT HEX HD M24X90MM  GRADE 8.8  HOT DIP GALVANISED,C,25.0,2505.19,,,0.0,,HE00455
BPCL,hex_bolt,BPCL-001829,BLT HEX HD M8X20MM  12.9  DIN933,DOZ,25.0,103.16,QRY,HB8-20-129-DIN933-HOTDIPGALVANISED,3.33,2026-03-23,HE00456
BPCL,hex_bolt,BPCL-001830,BLT HEX HD M6X80MM  DIN933  PLAIN,DOZ,1.0,185.81,,,25.0,2026-03-07,HE00457
BPCL,hex_bolt,BPCL-001831,BLT HEX HD M6X100MM  10.9  DIN 933  ELECTRO GALVANISED,DOZ,5.0,142.13,,,25.0,2025-10-26,HE00458
BPCL,hex_bolt,BPCL-001832,BLT HEX HD M8X45MM  AISI 316 A4-70  DIN 933  GALVANISED,BOX-50,1.0,803.27,,,0.0,,HE00460
BPCL,hex_bolt,BPCL-001833,BLT HEX HD M8X45MM  SS316 A4-70  DIN 933,EA,5.0,18.66,MRD,HB8-45-A470-DIN933-HOTDIPGALVANISED,80.0,2025-09-27,HE00460
BPCL,hex_bolt,BPCL-001834,BLT HEX HD M20X60MM  12.9  DIN931  PLAIN,BOX-100,25.0,1831.93,MRD,HB20-60-129-DIN931-PLAIN,0.0,,HE00461
BPCL,hex_bolt,BPCL-001835,BLT HEX HD M8X20MM  GRADE 8.8  DIN 931  ZINC PLATED,EA,5.0,7.24,,,1200.0,2022-09-02,HE00462
BPCL,hex_bolt,BPCL-001836,BLT HEX HD M8X20MM  GR 8.8  DIN931  ZP,EA,1.0,8.21,KSL,HB8-20-88-DIN931-ZINCPLATED,0.0,,HE00462
BPCL,hex_bolt,BPCL-001837,BLT HEX HD M12X40MM  ISO4014  PICKLED AND PASSIVATED,DOZ,1.0,198.99,ANV,HB12-40-A470-ISO4014-PASSIVATED,25.0,2025-12-04,HE00463
BPCL,hex_bolt,BPCL-001838,BLT HEX HD M10X35MM  12.9  DIN 931  HOT DIP GALVANISED,BOX-50,5.0,648.57,,,0.0,,HE00464
BPCL,hex_bolt,BPCL-001839,BLT HEX HD M16X90MM  SS316 A4-70  ISO 4017,EA,1.0,18.41,,,300.0,2025-09-28,HE00466
BPCL,hex_bolt,BPCL-001840,BLT HEX HD M8X16MM  CLASS 8.8  DIN933,EA,5.0,9.8,MRD,HB8-16-88-DIN933-HOTDIPGALVANISED,40.0,2026-01-08,HE00467
BPCL,hex_bolt,BPCL-001841,BLT HEX HD M24X100MM  IS 1364,EA,25.0,29.58,MRD,HB24-100-A470-IS1364-PASSIVATED,0.0,,HE00468
BPCL,hex_bolt,BPCL-001842,BLT HEX HD M12X35MM  ISO4014  BLACK,EA,10.0,19.9,QRY,HB12-35-A470-ISO4014-PLAIN,40.0,2026-01-15,HE00472
BPCL,hex_bolt,BPCL-001843,BLT HEX HD M12X35MM  SS316 A4-70  AS PER ISO 4014  PLAIN,EA,1.0,14.19,QRY,HB12-35-A470-ISO4014-PLAIN,80.0,2026-03-06,HE00472
BPCL,hex_bolt,BPCL-001844,BLT HEX HD M10X60MM  GR 10.9  DIN 933,BOX-100,1.0,1195.81,QRY,HB10-60-109-DIN933-PLAIN,20.0,2022-08-21,HE00473
BPCL,hex_bolt,BPCL-001845,BLT HEX HD M10X60MM  GR 10.9  DIN933  BLACK,EA,10.0,13.31,,,0.0,,HE00473
BPCL,hex_bolt,BPCL-001846,BLT HEX HD M6X70MM  10.9  DIN-933-B  GALVANISED,C,1.0,1214.19,KSL,HB6-70-109-DIN933-HOTDIPGALVANISED,0.8,2025-12-04,HE00474
